Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D31,LED,LED_0402_1005Metric,145.550000,-108.100000,45.000000,top
D31,LED,LED_0402_1005Metric,104.050000,-108.100000,45.000000,top
D32,LED,LED_0402_1005Metric,145.550000,-109.450000,45.000000,top
D32,LED,LED_0402_1005Metric,104.050000,-82.950000,45.000000,top
D32,LED,LED_0402_1005Metric,145.550000,-82.950000,45.000000,top
D32,LED,LED_0402_1005Metric,104.050000,-56.450000,45.000000,top
D32,LED,LED_0402_1005Metric,145.550000,-56.450000,45.000000,top
D32,LED,LED_0402_1005Metric,104.050000,-109.450000,45.000000,top
D33,LED,LED_0402_1005Metric,146.900000,-100.000000,45.000000,top
D33,LED,LED_0402_1005Metric,105.400000,-73.500000,45.000000,top
D33,LED,LED_0402_1005Metric,146.900000,-73.500000,45.000000,top
D33,LED,LED_0402_1005Metric,105.400000,-47.000000,45.000000,top
D33,LED,LED_0402_1005Metric,146.900000,-47.000000,45.000000,top
D33,LED,LED_0402_1005Metric,105.400000,-100.000000,45.000000,top
D34,LED,LED_0402_1005Metric,105.400000,-74.850000,45.000000,top
D34,LED,LED_0402_1005Metric,146.900000,-74.850000,45.000000,top
D34,LED,LED_0402_1005Metric,146.900000,-101.350000,45.000000,top
D34,LED,LED_0402_1005Metric,105.400000,-101.350000,45.000000,top
D34,LED,LED_0402_1005Metric,105.400000,-48.350000,45.000000,top
D34,LED,LED_0402_1005Metric,146.900000,-48.350000,45.000000,top
D35,LED,LED_0402_1005Metric,105.400000,-76.200000,45.000000,top
D35,LED,LED_0402_1005Metric,105.400000,-102.700000,45.000000,top
D35,LED,LED_0402_1005Metric,146.900000,-49.700000,45.000000,top
D35,LED,LED_0402_1005Metric,105.400000,-49.700000,45.000000,top
D35,LED,LED_0402_1005Metric,146.900000,-76.200000,45.000000,top
D35,LED,LED_0402_1005Metric,146.900000,-102.700000,45.000000,top
D36,LED,LED_0402_1005Metric,105.400000,-77.550000,45.000000,top
D36,LED,LED_0402_1005Metric,146.900000,-51.050000,45.000000,top
D36,LED,LED_0402_1005Metric,146.900000,-77.550000,45.000000,top
D36,LED,LED_0402_1005Metric,105.400000,-51.050000,45.000000,top
D36,LED,LED_0402_1005Metric,146.900000,-104.050000,45.000000,top
D36,LED,LED_0402_1005Metric,105.400000,-104.050000,45.000000,top
D37,LED,LED_0402_1005Metric,105.400000,-105.400000,45.000000,top
D37,LED,LED_0402_1005Metric,146.900000,-105.400000,45.000000,top
D37,LED,LED_0402_1005Metric,105.400000,-78.900000,45.000000,top
D37,LED,LED_0402_1005Metric,146.900000,-78.900000,45.000000,top
D37,LED,LED_0402_1005Metric,105.400000,-52.400000,45.000000,top
D37,LED,LED_0402_1005Metric,146.900000,-52.400000,45.000000,top
D38,LED,LED_0402_1005Metric,105.400000,-80.250000,45.000000,top
D38,LED,LED_0402_1005Metric,105.400000,-106.750000,45.000000,top
D38,LED,LED_0402_1005Metric,146.900000,-53.750000,45.000000,top
D38,LED,LED_0402_1005Metric,105.400000,-53.750000,45.000000,top
D38,LED,LED_0402_1005Metric,146.900000,-80.250000,45.000000,top
D38,LED,LED_0402_1005Metric,146.900000,-106.750000,45.000000,top
D39,LED,LED_0402_1005Metric,146.900000,-108.100000,45.000000,top
D39,LED,LED_0402_1005Metric,105.400000,-81.600000,45.000000,top
D39,LED,LED_0402_1005Metric,146.900000,-81.600000,45.000000,top
D39,LED,LED_0402_1005Metric,105.400000,-55.100000,45.000000,top
D39,LED,LED_0402_1005Metric,146.900000,-55.100000,45.000000,top
D39,LED,LED_0402_1005Metric,105.400000,-108.100000,45.000000,top
D40,LED,LED_0402_1005Metric,105.400000,-109.450000,45.000000,top
D40,LED,LED_0402_1005Metric,105.400000,-56.450000,45.000000,top
D40,LED,LED_0402_1005Metric,105.400000,-82.950000,45.000000,top
D40,LED,LED_0402_1005Metric,146.900000,-82.950000,45.000000,top
D40,LED,LED_0402_1005Metric,146.900000,-56.450000,45.000000,top
D40,LED,LED_0402_1005Metric,146.900000,-109.450000,45.000000,top
D41,LED,LED_0402_1005Metric,148.250000,-47.000000,45.000000,top
D41,LED,LED_0402_1005Metric,106.750000,-47.000000,45.000000,top
D41,LED,LED_0402_1005Metric,148.250000,-73.500000,45.000000,top
D41,LED,LED_0402_1005Metric,106.750000,-73.500000,45.000000,top
D41,LED,LED_0402_1005Metric,106.750000,-100.000000,45.000000,top
D41,LED,LED_0402_1005Metric,148.250000,-100.000000,45.000000,top
D42,LED,LED_0402_1005Metric,148.250000,-48.350000,45.000000,top
D42,LED,LED_0402_1005Metric,148.250000,-101.350000,45.000000,top
D42,LED,LED_0402_1005Metric,106.750000,-74.850000,45.000000,top
D42,LED,LED_0402_1005Metric,148.250000,-74.850000,45.000000,top
D42,LED,LED_0402_1005Metric,106.750000,-48.350000,45.000000,top
D42,LED,LED_0402_1005Metric,106.750000,-101.350000,45.000000,top
D43,LED,LED_0402_1005Metric,148.250000,-49.700000,45.000000,top
D43,LED,LED_0402_1005Metric,106.750000,-49.700000,45.000000,top
D43,LED,LED_0402_1005Metric,148.250000,-76.200000,45.000000,top
D43,LED,LED_0402_1005Metric,106.750000,-76.200000,45.000000,top
D43,LED,LED_0402_1005Metric,148.250000,-102.700000,45.000000,top
D43,LED,LED_0402_1005Metric,106.750000,-102.700000,45.000000,top
D44,LED,LED_0402_1005Metric,148.250000,-104.050000,45.000000,top
D44,LED,LED_0402_1005Metric,106.750000,-77.550000,45.000000,top
D44,LED,LED_0402_1005Metric,106.750000,-104.050000,45.000000,top
D44,LED,LED_0402_1005Metric,148.250000,-77.550000,45.000000,top
D44,LED,LED_0402_1005Metric,148.250000,-51.050000,45.000000,top
D44,LED,LED_0402_1005Metric,106.750000,-51.050000,45.000000,top
D45,LED,LED_0402_1005Metric,106.750000,-105.400000,45.000000,top
D45,LED,LED_0402_1005Metric,148.250000,-52.400000,45.000000,top
D45,LED,LED_0402_1005Metric,106.750000,-52.400000,45.000000,top
D45,LED,LED_0402_1005Metric,148.250000,-105.400000,45.000000,top
D45,LED,LED_0402_1005Metric,106.750000,-78.900000,45.000000,top
D45,LED,LED_0402_1005Metric,148.250000,-78.900000,45.000000,top
D46,LED,LED_0402_1005Metric,148.250000,-80.250000,45.000000,top
D46,LED,LED_0402_1005Metric,106.750000,-106.750000,45.000000,top
D46,LED,LED_0402_1005Metric,148.250000,-53.750000,45.000000,top
